redemption_id,business_event_date,posting_date,as_of_date,txn_id,customer_id,campaign_id,discount_applied_thb,channel
893618846783,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12016984,CUST-L3-016984,MEGA-1111-2567,6708.00,offline
658703552497,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12017095,CUST-L3-017095,MEGA-1111-2567,3816.00,offline
834451305345,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12017364,CUST-L3-017364,MEGA-1111-2567,588.00,offline
910919833044,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12017518,CUST-L3-017518,MEGA-1111-2567,1020.00,online
557386109818,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12017694,CUST-L3-017694,MEGA-1111-2567,1548.00,offline
897489940486,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12018185,CUST-L3-018185,MEGA-1111-2567,588.00,offline
910117899427,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12018484,CUST-L3-018484,MEGA-1111-2567,10776.00,offline
467913440597,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12018967,CUST-L3-018967,MEGA-1111-2567,3588.00,offline
899281185534,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12019087,CUST-L3-019087,MEGA-1111-2567,2988.00,offline
596076143281,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12019104,CUST-L3-019104,MEGA-1111-2567,2988.00,offline
930049332611,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12019210,CUST-L3-019210,MEGA-1111-2567,2988.00,offline
141212721848,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12019463,CUST-L3-019463,MEGA-1111-2567,15312.00,offline
701707544767,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12019469,CUST-L3-019469,MEGA-1111-2567,2268.00,offline
196203893609,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12019826,CUST-L3-019826,MEGA-1111-2567,1548.00,offline
428569294697,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12019994,CUST-L3-019994,MEGA-1111-2567,1608.00,online
108358040074,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12020028,CUST-L3-020028,MEGA-1111-2567,1020.00,offline
246357422364,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12020029,CUST-L3-020029,MEGA-1111-2567,1020.00,offline
7687973493,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12020210,CUST-L3-020210,MEGA-1111-2567,6708.00,offline
155876601783,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12020840,CUST-L3-020840,MEGA-1111-2567,3588.00,offline
1011791538055,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12021234,CUST-L3-021234,MEGA-1111-2567,7296.00,offline
804485889087,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12021316,CUST-L3-021316,MEGA-1111-2567,2268.00,offline
595819970337,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12021693,CUST-L3-021693,MEGA-1111-2567,2856.00,offline
491039229505,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12021953,CUST-L3-021953,MEGA-1111-2567,6708.00,online
477235084290,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12022576,CUST-L3-022576,MEGA-1111-2567,1020.00,offline
847597098661,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12022615,CUST-L3-022615,MEGA-1111-2567,1608.00,offline
749580183111,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12022739,CUST-L3-022739,MEGA-1111-2567,13416.00,offline
786073822387,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12023196,CUST-L3-023196,MEGA-1111-2567,3588.00,offline
861680138534,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12023665,CUST-L3-023665,MEGA-1111-2567,12432.00,offline
788762026521,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12023783,CUST-L3-023783,MEGA-1111-2567,2988.00,offline
1021989028528,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12023797,CUST-L3-023797,MEGA-1111-2567,3156.00,offline
1066118124443,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12023950,CUST-L3-023950,MEGA-1111-2567,19332.00,offline
191045118556,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12024311,CUST-L3-024311,MEGA-1111-2567,1416.00,offline
768162691274,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12024328,CUST-L3-024328,MEGA-1111-2567,11316.00,offline
121899727872,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12024762,CUST-L3-024762,MEGA-1111-2567,1548.00,offline
234938893202,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12024773,CUST-L3-024773,MEGA-1111-2567,6708.00,offline
858377995964,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12025053,CUST-L3-025053,MEGA-1111-2567,2988.00,online
931917146237,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12025056,CUST-L3-025056,MEGA-1111-2567,4608.00,offline
113349767312,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12025220,CUST-L3-025220,MEGA-1111-2567,3588.00,offline
239085533315,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12025264,CUST-L3-025264,MEGA-1111-2567,828.00,offline
587345770988,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12025606,CUST-L3-025606,MEGA-1111-2567,4416.00,offline
724077513970,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12025752,CUST-L3-025752,MEGA-1111-2567,7764.00,offline
825564668882,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12025958,CUST-L3-025958,MEGA-1111-2567,9240.00,online
304897005042,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12026083,CUST-L3-026083,MEGA-1111-2567,4176.00,offline
176174945263,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12026277,CUST-L3-026277,MEGA-1111-2567,6804.00,offline
983823348166,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12026813,CUST-L3-026813,MEGA-1111-2567,10296.00,offline
79148690009,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12026985,CUST-L3-026985,MEGA-1111-2567,8976.00,online
849098331659,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12027043,CUST-L3-027043,MEGA-1111-2567,828.00,offline
167638247237,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12027690,CUST-L3-027690,MEGA-1111-2567,3588.00,offline
745217496427,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12027755,CUST-L3-027755,MEGA-1111-2567,2376.00,offline
911804225730,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12028003,CUST-L3-028003,MEGA-1111-2567,17556.00,offline
304423592826,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12028568,CUST-L3-028568,MEGA-1111-2567,17568.00,online
130582836257,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12028758,CUST-L3-028758,MEGA-1111-2567,1548.00,offline
398274472806,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12028939,CUST-L3-028939,MEGA-1111-2567,4536.00,offline
1088103362238,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12029081,CUST-L3-029081,MEGA-1111-2567,2568.00,offline
808552849302,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12029814,CUST-L3-029814,MEGA-1111-2567,4416.00,online
957516837171,2024-11-12,2024-11-12,2026-01-15,TXN-202411-12029963,CUST-L3-029963,MEGA-1111-2567,15684.00,offline
708543769586,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12000163,CUST-L3-000163,MEGA-1212-2567,8385.00,offline
1029812701433,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12000478,CUST-L3-000478,MEGA-1212-2567,4110.00,online
1081291169068,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12000836,CUST-L3-000836,MEGA-1212-2567,1035.00,offline
96586714305,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12000910,CUST-L3-000910,MEGA-1212-2567,4470.00,offline
369588240626,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12001102,CUST-L3-001102,MEGA-1212-2567,735.00,offline
683559954236,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12001309,CUST-L3-001309,MEGA-1212-2567,10140.00,offline
846441622082,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12001426,CUST-L3-001426,MEGA-1212-2567,12735.00,offline
983365563870,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12001497,CUST-L3-001497,MEGA-1212-2567,7320.00,offline
626192204306,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12001574,CUST-L3-001574,MEGA-1212-2567,9120.00,offline
1066406751024,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12001724,CUST-L3-001724,MEGA-1212-2567,22335.00,offline
349058303546,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12001805,CUST-L3-001805,MEGA-1212-2567,1935.00,offline
171393373119,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12001807,CUST-L3-001807,MEGA-1212-2567,16590.00,offline
427563717060,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12001903,CUST-L3-001903,MEGA-1212-2567,20685.00,offline
283158421566,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12001938,CUST-L3-001938,MEGA-1212-2567,2835.00,offline
687395637180,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12002186,CUST-L3-002186,MEGA-1212-2567,2835.00,offline
563472147657,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12002377,CUST-L3-002377,MEGA-1212-2567,15300.00,offline
730599770412,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12002490,CUST-L3-002490,MEGA-1212-2567,1935.00,offline
603986814525,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12003467,CUST-L3-003467,MEGA-1212-2567,1935.00,offline
393275932555,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12003470,CUST-L3-003470,MEGA-1212-2567,3735.00,offline
279153722795,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12003823,CUST-L3-003823,MEGA-1212-2567,8385.00,offline
607645062444,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12004066,CUST-L3-004066,MEGA-1212-2567,3735.00,offline
104091237699,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12004297,CUST-L3-004297,MEGA-1212-2567,13290.00,offline
628551276743,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12004326,CUST-L3-004326,MEGA-1212-2567,15210.00,offline
300643754666,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12004353,CUST-L3-004353,MEGA-1212-2567,3735.00,offline
755603279447,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12004538,CUST-L3-004538,MEGA-1212-2567,5520.00,offline
114512699542,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12004719,CUST-L3-004719,MEGA-1212-2567,21120.00,offline
696135142227,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12005085,CUST-L3-005085,MEGA-1212-2567,8385.00,offline
877225823815,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12005371,CUST-L3-005371,MEGA-1212-2567,1935.00,offline
718515939493,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12005389,CUST-L3-005389,MEGA-1212-2567,8055.00,offline
321991757599,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12005428,CUST-L3-005428,MEGA-1212-2567,10155.00,offline
133374659766,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12005604,CUST-L3-005604,MEGA-1212-2567,885.00,offline
301359359579,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12005764,CUST-L3-005764,MEGA-1212-2567,9120.00,offline
560620285598,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12005909,CUST-L3-005909,MEGA-1212-2567,2670.00,offline
1097556877364,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12006002,CUST-L3-006002,MEGA-1212-2567,3735.00,offline
720361520674,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12006146,CUST-L3-006146,MEGA-1212-2567,8385.00,offline
72127396069,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12006457,CUST-L3-006457,MEGA-1212-2567,3735.00,offline
885873236490,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12007863,CUST-L3-007863,MEGA-1212-2567,1935.00,offline
694030503684,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12008097,CUST-L3-008097,MEGA-1212-2567,5640.00,offline
351951556945,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12008182,CUST-L3-008182,MEGA-1212-2567,8385.00,offline
131862498763,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12008449,CUST-L3-008449,MEGA-1212-2567,2310.00,offline
342328654358,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12008663,CUST-L3-008663,MEGA-1212-2567,4485.00,offline
7711943448,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12008868,CUST-L3-008868,MEGA-1212-2567,1275.00,offline
528023110938,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12009482,CUST-L3-009482,MEGA-1212-2567,1275.00,offline
407445586055,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12009626,CUST-L3-009626,MEGA-1212-2567,4485.00,offline
228804009689,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12009753,CUST-L3-009753,MEGA-1212-2567,1935.00,online
171675980156,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12010213,CUST-L3-010213,MEGA-1212-2567,19875.00,offline
842339645055,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12010360,CUST-L3-010360,MEGA-1212-2567,1275.00,offline
1089919019654,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12010646,CUST-L3-010646,MEGA-1212-2567,735.00,online
811095315232,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12010733,CUST-L3-010733,MEGA-1212-2567,4485.00,offline
784007290573,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12011597,CUST-L3-011597,MEGA-1212-2567,14055.00,offline
31504888705,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12011814,CUST-L3-011814,MEGA-1212-2567,21750.00,offline
19861862963,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12011903,CUST-L3-011903,MEGA-1212-2567,2835.00,offline
435186854730,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12012737,CUST-L3-012737,MEGA-1212-2567,1935.00,offline
39786696555,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12013145,CUST-L3-013145,MEGA-1212-2567,2835.00,offline
956619797133,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12013224,CUST-L3-013224,MEGA-1212-2567,2835.00,offline
856165070490,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12013606,CUST-L3-013606,MEGA-1212-2567,1770.00,offline
182745524824,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12013717,CUST-L3-013717,MEGA-1212-2567,2010.00,offline
1043824950071,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12013805,CUST-L3-013805,MEGA-1212-2567,1275.00,offline
872867261051,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12013923,CUST-L3-013923,MEGA-1212-2567,1935.00,offline
162587157963,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12013985,CUST-L3-013985,MEGA-1212-2567,15705.00,offline
478441416685,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12014219,CUST-L3-014219,MEGA-1212-2567,6435.00,offline
1040809288061,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12014387,CUST-L3-014387,MEGA-1212-2567,4110.00,offline
131685588148,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12014416,CUST-L3-014416,MEGA-1212-2567,6570.00,offline
988102584973,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12014501,CUST-L3-014501,MEGA-1212-2567,21210.00,offline
240779147232,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12014604,CUST-L3-014604,MEGA-1212-2567,4485.00,offline
252777145222,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12014685,CUST-L3-014685,MEGA-1212-2567,22575.00,offline
285345494688,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12014889,CUST-L3-014889,MEGA-1212-2567,11955.00,offline
850381866047,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12014929,CUST-L3-014929,MEGA-1212-2567,5670.00,offline
713764786520,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12015170,CUST-L3-015170,MEGA-1212-2567,1275.00,online
1049621737308,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12015607,CUST-L3-015607,MEGA-1212-2567,2835.00,online
824684440135,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12016087,CUST-L3-016087,MEGA-1212-2567,8385.00,offline
984535236869,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12016307,CUST-L3-016307,MEGA-1212-2567,8385.00,offline
1057452458447,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12017016,CUST-L3-017016,MEGA-1212-2567,2835.00,offline
980565372989,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12017287,CUST-L3-017287,MEGA-1212-2567,1035.00,offline
512221915875,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12017638,CUST-L3-017638,MEGA-1212-2567,4485.00,offline
542677485760,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12017759,CUST-L3-017759,MEGA-1212-2567,10290.00,offline
173673814220,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12018039,CUST-L3-018039,MEGA-1212-2567,9660.00,offline
104865261015,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12018130,CUST-L3-018130,MEGA-1212-2567,8385.00,offline
119299356014,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12018225,CUST-L3-018225,MEGA-1212-2567,1275.00,offline
335915735144,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12018717,CUST-L3-018717,MEGA-1212-2567,1035.00,offline
314557183416,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12018946,CUST-L3-018946,MEGA-1212-2567,4470.00,offline
78405281676,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12019196,CUST-L3-019196,MEGA-1212-2567,8385.00,offline
263195952085,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12019677,CUST-L3-019677,MEGA-1212-2567,3735.00,offline
725695831512,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12019693,CUST-L3-019693,MEGA-1212-2567,13155.00,offline
575933609932,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12019831,CUST-L3-019831,MEGA-1212-2567,6570.00,offline
660060844924,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12019928,CUST-L3-019928,MEGA-1212-2567,735.00,offline
925495928368,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12019987,CUST-L3-019987,MEGA-1212-2567,9420.00,online
228451004326,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12020019,CUST-L3-020019,MEGA-1212-2567,1035.00,offline
751154627979,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12020049,CUST-L3-020049,MEGA-1212-2567,1035.00,offline
657756714317,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12020147,CUST-L3-020147,MEGA-1212-2567,1035.00,offline
268255328274,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12020179,CUST-L3-020179,MEGA-1212-2567,6255.00,offline
624922342367,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12020344,CUST-L3-020344,MEGA-1212-2567,735.00,offline
792949192502,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12020644,CUST-L3-020644,MEGA-1212-2567,18885.00,offline
840911283371,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12020801,CUST-L3-020801,MEGA-1212-2567,11310.00,offline
841747287794,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12020998,CUST-L3-020998,MEGA-1212-2567,2835.00,offline
197197701020,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12021011,CUST-L3-021011,MEGA-1212-2567,3735.00,offline
257481252796,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12021118,CUST-L3-021118,MEGA-1212-2567,1275.00,offline
532974176897,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12021351,CUST-L3-021351,MEGA-1212-2567,735.00,offline
1093044950779,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12022126,CUST-L3-022126,MEGA-1212-2567,8385.00,offline
241031194479,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12022848,CUST-L3-022848,MEGA-1212-2567,2835.00,offline
114796677241,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12022947,CUST-L3-022947,MEGA-1212-2567,2970.00,offline
369947374460,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12023631,CUST-L3-023631,MEGA-1212-2567,1275.00,offline
2891697124,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12023895,CUST-L3-023895,MEGA-1212-2567,4770.00,offline
514218849644,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12023916,CUST-L3-023916,MEGA-1212-2567,1275.00,offline
1036064192650,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12024003,CUST-L3-024003,MEGA-1212-2567,3570.00,offline
119331226254,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12024030,CUST-L3-024030,MEGA-1212-2567,2835.00,offline
625400870608,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12024308,CUST-L3-024308,MEGA-1212-2567,7470.00,online
289008901564,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12024572,CUST-L3-024572,MEGA-1212-2567,8385.00,offline
51706671221,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12025040,CUST-L3-025040,MEGA-1212-2567,3735.00,offline
309474436887,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12025153,CUST-L3-025153,MEGA-1212-2567,14055.00,offline
444645322507,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12025503,CUST-L3-025503,MEGA-1212-2567,1035.00,offline
634536237070,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12025511,CUST-L3-025511,MEGA-1212-2567,8385.00,offline
386483480487,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12025645,CUST-L3-025645,MEGA-1212-2567,735.00,offline
77861352733,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12025966,CUST-L3-025966,MEGA-1212-2567,6570.00,offline
530628405323,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12026014,CUST-L3-026014,MEGA-1212-2567,12735.00,online
788664977500,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12026349,CUST-L3-026349,MEGA-1212-2567,20340.00,offline
570829637072,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12026491,CUST-L3-026491,MEGA-1212-2567,735.00,offline
456233992423,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12027132,CUST-L3-027132,MEGA-1212-2567,3735.00,offline
249781390257,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12027138,CUST-L3-027138,MEGA-1212-2567,7320.00,offline
34758426103,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12027185,CUST-L3-027185,MEGA-1212-2567,10320.00,offline
944840641235,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12027503,CUST-L3-027503,MEGA-1212-2567,1035.00,offline
851693143639,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12027635,CUST-L3-027635,MEGA-1212-2567,735.00,online
5695879799,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12028160,CUST-L3-028160,MEGA-1212-2567,2310.00,offline
122964587868,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12028184,CUST-L3-028184,MEGA-1212-2567,19080.00,offline
225589733301,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12028716,CUST-L3-028716,MEGA-1212-2567,4485.00,offline
250003782723,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12028872,CUST-L3-028872,MEGA-1212-2567,16200.00,online
1028305321411,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12029027,CUST-L3-029027,MEGA-1212-2567,735.00,offline
302852744456,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12029302,CUST-L3-029302,MEGA-1212-2567,8385.00,online
649098691119,2024-12-12,2024-12-12,2026-01-15,TXN-202412-12029811,CUST-L3-029811,MEGA-1212-2567,7320.00,offline
901903739153,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13000244,CUST-L3-000244,MEGA-1212-2567,735.00,offline
826042365480,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13000409,CUST-L3-000409,MEGA-1212-2567,885.00,offline
905383849681,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13000829,CUST-L3-000829,MEGA-1212-2567,1935.00,offline
516797047246,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13001135,CUST-L3-001135,MEGA-1212-2567,8385.00,offline
523352214523,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13002098,CUST-L3-002098,MEGA-1212-2567,1935.00,offline
597178829330,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13002169,CUST-L3-002169,MEGA-1212-2567,3570.00,offline
531809871616,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13002659,CUST-L3-002659,MEGA-1212-2567,8385.00,offline
189772001416,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13002885,CUST-L3-002885,MEGA-1212-2567,19440.00,offline
66090590948,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13002945,CUST-L3-002945,MEGA-1212-2567,3735.00,offline
640078667508,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13003008,CUST-L3-003008,MEGA-1212-2567,9660.00,offline
633664670942,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13003166,CUST-L3-003166,MEGA-1212-2567,6420.00,offline
982277577430,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13003214,CUST-L3-003214,MEGA-1212-2567,28845.00,online
755079451838,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13003344,CUST-L3-003344,MEGA-1212-2567,3735.00,offline
396082586202,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13003367,CUST-L3-003367,MEGA-1212-2567,735.00,offline
843167692125,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13003406,CUST-L3-003406,MEGA-1212-2567,1935.00,offline
931828386879,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13003782,CUST-L3-003782,MEGA-1212-2567,4605.00,offline
1029240082020,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13003809,CUST-L3-003809,MEGA-1212-2567,1770.00,offline
625051103408,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13003896,CUST-L3-003896,MEGA-1212-2567,2835.00,offline
4558066735,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13004528,CUST-L3-004528,MEGA-1212-2567,10920.00,offline
520931011459,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13004784,CUST-L3-004784,MEGA-1212-2567,14205.00,offline
138597806282,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13005152,CUST-L3-005152,MEGA-1212-2567,3735.00,offline
1088002212783,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13005223,CUST-L3-005223,MEGA-1212-2567,18960.00,offline
986716914359,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13005408,CUST-L3-005408,MEGA-1212-2567,9405.00,offline
546403939648,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13005677,CUST-L3-005677,MEGA-1212-2567,9660.00,offline
145095645393,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13005844,CUST-L3-005844,MEGA-1212-2567,1935.00,offline
476694559985,2024-12-13,2024-12-13,2026-01-15,TXN-202412-13005853,CUST-L3-005853,MEGA-1212-2567,10320.00,offline
